shapeid,x,y,address
1918,-74.1691957681,40.6367743543,106 MACORMAC PLACE
1919,-74.1524492724,40.6147883636,399-02 WILLOW ROAD EAST
1920,-74.1460300134,40.6118172953,92 AUBURN AVENUE
1921,-74.151588435,40.6139074098,425-02 WILLOW ROAD EAST
1922,-74.1518399569,40.6140419411,429-02 WILLOW ROAD EAST
1923,-74.1509758406,40.6125069961,507-02 WILLOW ROAD EAST
1924,-74.1511444685,40.6119256392,539-01 WILLOW ROAD EAST
1925,-74.1516530315,40.6126081151,519-02 WILLOW ROAD EAST
1926,-73.7847974758,40.838303722,3 ROCHELLE STREET
1927,-74.095047102,40.6141564803,34 CAMPUS ROAD
1928,-74.1389319214,40.5465768692,35 YACHT CLUB COVE
1929,-74.2022613723,40.5552263892,212 CODY PLACE
1930,-74.1431433615,40.5547879043,296 TIMBER RIDGE DRIVE
1931,-74.1652751588,40.6001544921,57 AMSTERDAM PLACE
1932,-74.1421906513,40.5633726628,256 CORONA AVENUE
1933,-74.1425354495,40.563647535,276 CORONA AVENUE
1934,-73.7974597346,40.7100081272,16 CLINTON TERRACE
1935,-73.8290639595,40.7123310599,45 KEW GARDENS ROAD
1936,-74.1848300831,40.5639999568,37 AMANDA COURT
1937,-73.7493696914,40.7746889149,233 PARK LANE
1938,-74.1186722593,40.5541759682,523 MERKEL PLACE
1939,-73.7493545845,40.7786239342,332 WARWICK AVENUE
1940,-73.7507677986,40.7758775783,205 HOLLYWOOD AVENUE
1941,-73.8848427332,40.7035842398,2764 CENTRAL AVENUE
1942,-73.7772427893,40.7165290289,186-026 CHELSEA STREET
1943,-73.7530083748,40.7758909735,12 MANOR ROAD
1944,-73.8452929489,40.718008021,3 ARCHWAY PLACE
1945,-73.8443536063,40.7127063675,201 ASCAN AVENUE
1946,-73.7585346515,40.5966999254,296 WATJEAN COURT
1947,-73.8387368303,40.7136035116,160 GREENWAY NORTH
1948,-73.8469143155,40.7158071212,46 GROTON STREET
1949,-73.8037460617,40.6678071942,134-037 135 AVENUE
1950,-73.8428113413,40.7098848552,266 75 ROAD
1951,-73.8475838673,40.7182153979,75 TENNIS PLACE
1952,-73.8622477947,40.6779819604,105-34 RUBY STREET
1953,-73.9165540655,40.7767269698,166 23 AVENUE
1954,-73.8430327199,40.7102735754,257 75 ROAD
1955,-73.8362950241,40.7134515064,730 BURNS STREET
1956,-73.8282972752,40.7902343062,33 9 AVENUE
1957,-73.8300496341,40.7898826876,20 POINT CRESCENT
1958,-73.7468145852,40.7721595695,3 38 DRIVE
1959,-73.8443181408,40.7139459842,105 GREENWAY SOUTH
1960,-73.9663182405,40.5774235404,64 BRIGHTON 1 PLACE
1961,-73.9073164095,40.6442213489,3 ROSE STREET
1962,-73.8244211262,40.7913524387,2 NORTH DRIVE
1963,-73.7385990118,40.7536337979,63-041 DOUGLASTON PARKWAY
1964,-73.7436467271,40.6918637501,218-005 FRANCIS LEWIS BOULEVARD
1965,-73.8459333797,40.7162687595,71-027 OLIVE PLACE
1966,-73.842997011,40.7184858378,85 BURNS STREET
1967,-73.9354938157,40.5838093783,20 BOGARDUS STREET
1968,-73.8519667405,40.8374320077,1549 GLEBE AVENUE
1969,-73.9162873553,40.777025899,163 23 AVENUE
1970,-73.8675914548,40.70400476,47-042 81 STREET
1971,-73.8464315454,40.7180635129,63 71 AVENUE
1972,-73.7411587328,40.5981833333,625 JARVIS AVENUE
1973,-73.8461840501,40.7175535962,60 71 AVENUE
1974,-73.8132117401,40.7581327437,213 CHERRY AVENUE
1975,-73.8574119718,40.8103754941,1602 UNDERHILL AVENUE
1976,-73.8330683289,40.7087498194,111 AUDLEY STREET
1977,-73.8423640451,40.6945150099,141 88 AVENUE
1978,-73.8396087272,40.713207282,36 SHORTHILL ROAD
1979,-73.741077134,40.5982073159,623 JARVIS AVENUE
1980,-73.9249161524,40.6380392564,23 PRESTON COURT
1981,-73.7462400658,40.7733699838,326 FOREST ROAD
1982,-73.8634563248,40.6803459281,441 DREW STREET
1983,-73.9645192713,40.5794076278,9 BRIGHTON 3 PLACE
1984,-73.7503541444,40.7798391459,330 KNOLLWOOD AVENUE
1985,-73.8572371769,40.8096269693,1613 UNDERHILL AVENUE
1986,-73.8004910484,40.7824528242,163-039 WILLETS POINT BOULEVARD
1987,-73.8410826766,40.7171414628,14 ASCAN AVENUE
1988,-73.7337871608,40.7458441916,239-070 OAK PARK DRIVE
1989,-73.8414655224,40.6947528048,167 88 AVENUE
1990,-73.828917754,40.7066384592,259 BREVOORT STREET
1991,-73.7848617564,40.8380270531,1 ROCHELLE STREET
1992,-73.8560379922,40.806927985,1020 CORNELL AVENUE
1993,-73.7293065759,40.6623811922,251-014 HOOK CREEK BOULEVARD
1994,-73.7508839473,40.780763876,15 KENMORE ROAD
1995,-73.8322230791,40.7085778538,49 BEVERLY ROAD
1996,-73.7468699063,40.7724794578,308 38 ROAD
1997,-73.8468155304,40.7182787205,56 TENNIS PLACE
1998,-73.7411262634,40.7543134279,62-075 DOUGLASTON PARKWAY
1999,-73.7920038029,40.7528434684,188-010 HOLLIS COURT BOULEVARD
2000,-73.8909145715,40.7024334765,2597 CENTRAL AVENUE
2001,-73.844331425,40.7185759669,10 GREENWAY TERRACE
2002,-73.8393201547,40.7120258143,36 WENDOVER ROAD
2003,-73.9628767735,40.6346456494,30 NEWKIRK PLAZA
2004,-73.8660767307,40.6828348284,325 ELDERT LANE
2005,-73.8282034255,40.7911762558,27 NORTH DRIVE
2006,-73.9185153283,40.7781046537,110 23 AVENUE
2007,-73.7399688047,40.7535121775,63-063 DOUGLASTON PARKWAY
2008,-73.7592021942,40.5960823212,2-086 SEAGIRT BOULEVARD
2009,-73.8480692671,40.8136814274,311 HOWE AVENUE
2010,-73.8318717092,40.7093506922,121-020 AUDLEY STREET
2011,-73.8350125575,40.7083263226,117-014 AUDLEY STREET
2012,-73.8307319699,40.6537293724,85 RAU COURT
2013,-73.8357166252,40.7133817009,388 BURNS STREET
2014,-73.8160917044,40.8403869672,3391-09 COUNTRY CLUB ROAD
2015,-73.7532540599,40.7751522081,6 HOLLYWOOD AVENUE
2016,-73.8395677431,40.7152341269,31 75 ROAD
2017,-73.909004026,40.7106188753,451 GRANDVIEW AVENUE
2018,-73.8675181749,40.703619386,47-056 81 STREET
2019,-73.7498966609,40.7809134622,345 KENMORE ROAD
2020,-73.8382855099,40.7145570343,104 BEECHKNOLL ROAD
2021,-73.9047335652,40.7078482102,652 GRANDVIEW AVENUE
2022,-73.7265587833,40.7336118745,238-025 HILLSIDE AVENUE
2023,-73.8676623381,40.704378366,47-030 81 STREET
2024,-73.8454591946,40.7152350104,100 GROTON STREET
2025,-73.7493346516,40.7779078421,316 GROSVENOR STREET
2026,-73.8312188657,40.7553144411,4 SUMMIT COURT
2027,-73.9043084908,40.7028015832,5809 PUTNAM AVENUE
2028,-73.7337587195,40.7458163296,239-070 OAK PARK DRIVE
2029,-73.8355950109,40.7080529622,135 AUDLEY STREET
2030,-73.8852033038,40.7037729361,2757 CENTRAL AVENUE
2031,-73.8300778378,40.7112297749,112 82 ROAD
2032,-73.938578048,40.5834237873,18 WEBERS COURT
2033,-73.7525267931,40.7798412852,16 KNOLLWOOD AVENUE
2034,-73.7513869486,40.7747410958,122 ARLEIGH ROAD
2035,-74.1480877956,40.5907783792,31 GINA COURT
2036,-74.1519460955,40.6152304723,460-01 CASWELL AVENUE
2037,-74.1521053216,40.6141613123,435-01 WILLOW ROAD EAST
2038,-74.152336637,40.6143002309,439-01 WILLOW ROAD EAST
2039,-74.1521673931,40.613868671,451-01 WILLOW ROAD EAST
2040,-74.1511615929,40.6118628629,541-01 WILLOW ROAD EAST
2041,-74.1639278277,40.5422150625,27 LYNDALE LANE
2042,-74.1888080897,40.5298459371,147 DEISIUS STREET
2043,-74.1018038964,40.5611994471,167 CEDAR GROVE COURT
2044,-74.1386908715,40.5463950789,30 YACHT CLUB COVE
2045,-74.2024108218,40.5551881009,206 CODY PLACE
2046,-74.2023584847,40.5545612376,142 CODY PLACE
2047,-73.8309611869,40.6530630426,4 DAVENPORT COURT
2048,-73.7506755764,40.7741072932,132 PARK LANE
2049,-73.8417633269,40.7135323605,53 SUMMER STREET
2050,-73.9049234597,40.7021961384,5725 PUTNAM AVENUE
2051,-74.1184136965,40.5538947547,516 MERKEL PLACE
2052,-74.1179766956,40.5542933663,540 MERKEL PLACE
2053,-74.1855452986,40.5639401393,40 AMANDA COURT
2054,-73.7471486537,40.7775496179,360 BEVERLY ROAD
2055,-73.7461364186,40.7711392611,320 CHERRY STREET
2056,-73.9057100426,40.7010984185,5626 PUTNAM AVENUE
2057,-73.89192911,40.5674667435,236 ROXBURY AVENUE
2058,-73.7487505576,40.7732960633,229 FOREST ROAD
2059,-73.9192906408,40.5606532488,107 ROCKAWAY POINT BOULEVARD
2060,-73.843108197,40.7185266707,83 BURNS STREET
2061,-73.7464049318,40.7725384674,320 38 ROAD
2062,-73.8391469435,40.7155958027,19 75 ROAD
2063,-73.7469423021,40.7771898884,361 MANOR ROAD
2064,-73.84820681,40.7175289238,45 EXETER STREET
2065,-73.7473344092,40.7746494991,308 PARK LANE
2066,-73.9172359336,40.5617207654,13 BAYSIDE WALK
2067,-73.9956162106,40.7314896487,52 WASHINGTON MEWS
2068,-73.8570994329,40.8068150438,808 CORNELL AVENUE
2069,-73.9606144734,40.5826611699,5 BRIGHTON 8 COURT
2070,-73.8368652018,40.7124806942,30 MARKWOOD PLACE
2071,-73.8576097928,40.8101517815,1505 UNDERHILL AVENUE
2072,-73.9612029227,40.5805204384,15 BRIGHTON 7 LANE
2073,-73.9070765393,40.6440067396,11 ROSE STREET
2074,-73.842273659,40.7129504293,155 GREENWAY SOUTH
2075,-73.8659875368,40.6824424626,343 ELDERT LANE
2076,-73.8409466121,40.7148387342,52 SEASONGOOD ROAD
2077,-73.8361204899,40.7137880633,362 BURNS STREET
2078,-73.9645018858,40.5799898994,28 BRIGHTON 3 WALK
2079,-73.8884720767,40.5664398935,85 CHURCH AVENUE
2080,-73.7768285908,40.7166622114,186-035 CHELSEA STREET
2081,-73.96582575,40.5777306422,35 BRIGHTON 1 PATH
2082,-73.8482615554,40.8144912729,333 HOWE AVENUE
2083,-73.8408589901,40.7165653928,21 BORAGE PLACE
2084,-73.7387286827,40.7536225423,63-043 DOUGLASTON PARKWAY
2085,-73.9067968574,40.7093117469,551 GRANDVIEW AVENUE
2086,-73.8431582264,40.7136740378,120 GREENWAY SOUTH
2087,-73.8306681582,40.7904728456,12 POINT CRESCENT
2088,-73.866065457,40.6827852435,327 ELDERT LANE
2089,-73.8480787286,40.8137228665,313 HOWE AVENUE
2090,-73.8308997162,40.7116001202,118 82 AVENUE
2091,-73.8306084585,40.7906654471,10 POINT CRESCENT
2092,-73.7785237783,40.7174723203,185-045 CHELSEA STREET
2093,-73.7497083193,40.780623847,350 KENMORE ROAD
2094,-73.8367325282,40.7143598773,332 BURNS STREET
2095,-73.8447104066,40.7180036795,27 GREENWAY TERRACE
2096,-73.9590138105,40.5798609362,154 BRIGHTON 10 STREET
2097,-73.7389095594,40.6574996965,145-053 249 STREET
2098,-73.8468407615,40.7182382264,60 TENNIS PLACE
2099,-73.7502266144,40.7759648193,221 HOLLYWOOD AVENUE
2100,-73.8676468436,40.7042726351,47-034 81 STREET
2101,-73.9162353942,40.7765021884,178 23 AVENUE
2102,-73.8368174069,40.7144365975,326 BURNS STREET
2103,-73.8407245015,40.7129596438,120 75 ROAD
2104,-73.7471601074,40.7460864825,68-001 CLOVERDALE LANE
2105,-73.7502254453,40.779168507,326 RICHMOND ROAD
2106,-73.840492424,40.7160518543,14 BEECHKNOLL ROAD
2107,-73.7503028976,40.7805172887,336 KENMORE ROAD
2108,-73.8618131406,40.6761182782,107-14 RUBY STREET
2109,-73.8397599708,40.7137972528,9 GOODWOOD ROAD
2110,-73.9629163732,40.6349489459,38 NEWKIRK PLAZA
2111,-73.8298958699,40.71226618,106 82 AVENUE
2112,-73.7504219725,40.7784424049,302 WARWICK AVENUE
2113,-73.8433374659,40.7129647537,16 INGRAM STREET
2114,-73.8383331422,40.7124502583,206 GREENWAY NORTH
2115,-73.8470097763,40.7186364178,45 DARTMOUTH STREET
2116,-73.8017599934,40.771485443,162-016 BAYSIDE LANE
2117,-73.747001746,40.775063301,327 PARK LANE
2118,-73.8479497457,40.716218575,20 GROTON STREET
2119,-73.8604395831,40.8468787291,167 DELANCEY PLACE
2120,-73.8363427367,40.7122297413,48 MARKWOOD PLACE
2121,-73.9642488493,40.5803495796,40 BRIGHTON 4 COURT
2122,-73.8411811335,40.7141013089,20 SUMMER STREET
2123,-73.841373659,40.7137726268,30 SUMMER STREET
2124,-73.8275581036,40.7962989466,1-018 POWELLS COVE DRIVE
2125,-73.8400149889,40.7168837027,172 BURNS STREET
2126,-73.8358419972,40.7130844272,802 BURNS STREET
2127,-73.7522446141,40.7776805398,118 GROSVENOR STREET
2128,-73.838716632,40.7122941326,209 GREENWAY NORTH
2129,-73.9387820403,40.5835774547,14 WEBERS COURT
2130,-73.9647097049,40.5796438697,17 BRIGHTON 3 PLACE
2131,-73.9650695485,40.5798721462,33 BRIGHTON 3 WALK
2132,-73.8246821379,40.7872486604,9 HILL COURT
2133,-73.7552500522,40.6066198585,1 DIX AVENUE
2134,-73.8426686729,40.7102840787,256 75 ROAD
2135,-73.8358031078,40.7134594649,384 BURNS STREET
2136,-73.842574964,40.7126566972,46 INGRAM STREET
2137,-73.7500942017,40.7788096103,323 WARWICK AVENUE
2138,-73.8137823006,40.758277842,200 CHERRY AVENUE
2139,-73.8423807684,40.7167088301,8 GREENWAY NORTH
2140,-73.8842920614,40.7040151106,2781 CENTRAL AVENUE
2141,-73.7484392603,40.7776395363,331 BEVERLY ROAD
2142,-73.9660600331,40.5784817816,7 BRIGHTON 1 COURT
2143,-74.0046857119,40.6552596561,154 35 STREET
2144,-73.8400348993,40.7107270341,275 GREENWAY SOUTH
2145,-73.8075244796,40.8222048331,29 HARDING AVENUE
2146,-73.8388318492,40.7160867129,222 BURNS STREET
2147,-73.8573743734,40.8094038215,1516 UNDERHILL AVENUE
2148,-73.8388624681,40.7123338017,2 WENDOVER ROAD
2149,-74.0031912585,40.5756559108,24 WEST 37 STREET
2150,-74.1518565194,40.6152167179,458-01 CASWELL AVENUE
2151,-74.1514207278,40.6146441928,432-02 CASWELL AVENUE
2152,-74.1511365273,40.6128336739,491-02 WILLOW ROAD EAST
2153,-74.1467482223,40.5368643609,37 HIGHLAND LANE
2154,-74.1481688693,40.590814051,29 GINA COURT
2155,-74.1426164679,40.5635817017,272 CORONA AVENUE
2156,-74.1435510175,40.5550522584,266 TIMBER RIDGE DRIVE
2157,-73.7273664403,40.6594743855,257-003 HOOK CREEK BOULEVARD
2158,-73.7523198166,40.780529992,4 KENMORE ROAD
2159,-73.748133496,40.7741946854,261 RIDGE ROAD
2160,-73.7490001616,40.7772651719,308 BEVERLY ROAD
2161,-73.9176694568,40.7106745127,705 STARR STREET
2162,-73.8430868599,40.7101410192,261 75 ROAD
2163,-73.7480981022,40.7766967561,320 MANOR ROAD
2164,-73.8408227082,40.7152032117,73 GREENWAY NORTH
2165,-73.8558338059,40.8062533343,623 BRONX RIVER AVENUE
2166,-73.7407011168,40.753997525,62-057 DOUGLASTON PARKWAY
2167,-73.8374467974,40.7149974508,292 BURNS STREET
2168,-73.7467855025,40.776934997,356 MANOR ROAD
2169,-73.8240016462,40.862034727,2400 EARHART LANE
2170,-73.8823839352,40.8292688477,1224 BRONX RIVER AVENUE
2171,-73.7393620518,40.5999089912,509 MEEHAN AVENUE
2172,-73.7472829272,40.7460380832,68-003 CLOVERDALE LANE
2173,-73.7402886046,40.5950557454,11 BEACH 5 STREET
2174,-73.9592750539,40.5795793218,140 BRIGHTON 10 STREET
2175,-73.8676913929,40.704554927,47-022 81 STREET
2176,-73.8475775853,40.8132208537,70 HOWE AVENUE
2177,-73.7413852125,40.6877019142,120-078 121 AVENUE
2178,-73.8417267326,40.7136845803,45 SUMMER STREET
2179,-73.8796221047,40.6816836456,3127 ARLINGTON AVENUE
2180,-73.9513031532,40.6477631158,2 EAST 28 STREET
2181,-73.7731543141,40.6835954929,172-002 VICTORIA ROAD
2182,-73.840085055,40.7133561242,25 SHORTHILL ROAD
2183,-73.7403257941,40.5984724666,601 JARVIS AVENUE
2184,-73.8443747476,40.7203929816,179 71 AVENUE
2185,-73.8332292222,40.708738463,113 AUDLEY STREET
2186,-73.9073642758,40.6442642735,1 ROSE STREET
2187,-73.8576887929,40.8096875131,1511 UNDERHILL AVENUE
2188,-73.7472472835,40.7692185266,35 240 STREET
2189,-73.7483580245,40.7696907916,20 40 AVENUE
2190,-73.8404527037,40.7120268174,216 GREENWAY SOUTH
2191,-73.8411199441,40.7138216658,26 SUMMER STREET
2192,-73.8636778574,40.6800888393,97-32 DREW STREET
2193,-73.8437670292,40.8374953341,2474 ROWE STREET
2194,-73.863861326,40.6808922363,97-00 DREW STREET
2195,-74.0032119507,40.5757653,28 WEST 37 STREET
2196,-73.8410529235,40.7155008708,57 GREENWAY NORTH
2197,-73.7405747217,40.5986950169,604 JARVIS AVENUE
2198,-73.8436000098,40.7131591651,188 ASCAN AVENUE
2199,-73.7477635289,40.7459063314,68-021 CLOVERDALE LANE
2200,-73.8387129649,40.715575857,2 75 ROAD
2201,-73.7453827252,40.7722830055,45 38 DRIVE
2202,-73.8121920497,40.7594421439,140 BEECH AVENUE
2203,-73.8821693081,40.8298004969,1246 BRONX RIVER AVENUE
2204,-73.8522591326,40.7082193572,112 WALNUT STREET
2205,-73.7466708554,40.7720825626,7 38 DRIVE
2206,-73.916181039,40.7769513312,167 23 AVENUE
2207,-73.8429885118,40.7123915115,37 INGRAM STREET
2208,-73.8814153878,40.7043944434,2864 CENTRAL AVENUE
2209,-73.8918070559,40.567478511,238 ROXBURY AVENUE
2210,-73.8821562462,40.8297456898,1244 BRONX RIVER AVENUE
2211,-73.878677148,40.6464556733,1461 GENEVA LOOP
2212,-73.8793019776,40.6817472936,3137 ARLINGTON AVENUE
2213,-73.8355457993,40.7132280992,396 BURNS STREET
2214,-73.7529605724,40.7798384419,6 KNOLLWOOD AVENUE
2215,-73.9656841013,40.5797239913,50 BRIGHTON 2 WALK
2216,-73.8314991024,40.6547410722,47 RUSSELL STREET
2217,-73.7500880244,40.7784838257,312 WARWICK AVENUE
2218,-73.8253499142,40.7938726542,94 PARSONS BOULEVARD
2219,-73.8429209122,40.7105315001,249 75 ROAD
2220,-73.7514003634,40.7716954888,222 BAY STREET
2221,-73.7267437833,40.6553777919,259-055 FRANCIS LEWIS BOULEVARD
2222,-73.7457855998,40.7752855286,360 PARK LANE
2223,-73.9000064016,40.7202985414,67 59 AVENUE
2224,-73.8060806344,40.8215563702,47 PENNYFIELD CAMP
2225,-73.811991704,40.7592318399,149 BEECH AVENUE
2226,-73.7788124701,40.7175424607,185-037 CHELSEA STREET
2227,-73.8401123723,40.712922097,41 SHORTHILL ROAD
2228,-73.9042472905,40.7028616625,5811 PUTNAM AVENUE
2229,-74.1039131443,40.5928976623,1 ROMER ROAD
2230,-74.1317854191,40.5763051505,141 NUGENT STREET
2231,-74.1518495806,40.6148999599,448-01 CASWELL AVENUE
2232,-74.1514605148,40.6149158084,440-02 CASWELL AVENUE
2233,-74.1511326507,40.6116129054,545-02 WILLOW ROAD EAST
2234,-74.1510632204,40.6121540941,531-02 WILLOW ROAD EAST
2235,-74.1516816503,40.6126636369,517-01 WILLOW ROAD EAST
2236,-74.1970719701,40.5366534577,278 ELLSWORTH AVENUE
2237,-74.1468049323,40.5368195496,33 HIGHLAND LANE
2238,-74.2023064488,40.5545752927,144 CODY PLACE
2239,-74.1798324343,40.5503078162,161 GRANTWOOD AVENUE
2240,-74.14345866,40.554971471,274 TIMBER RIDGE DRIVE
2241,-74.1432874129,40.5548668269,286 TIMBER RIDGE DRIVE
2242,-74.1433147923,40.5548861173,284 TIMBER RIDGE DRIVE
2243,-74.0653224126,40.5932257387,55 ALEX CIRCLE
2244,-73.7495150044,40.7778845092,310 GROSVENOR STREET
2245,-73.8998817416,40.7203135656,63 59 AVENUE
2246,-73.7296250555,40.6707323599,134-042 135 AVENUE
2247,-73.8374651832,40.7145346275,297 BURNS STREET
2248,-73.7474348849,40.7727706205,3 EAST DRIVE
2249,-73.8351989809,40.7129113737,410 BURNS STREET
2250,-73.8288613772,40.7110127738,104 82 DRIVE
2251,-73.8434056638,40.7185233076,67 BURNS STREET
2252,-73.779117533,40.7172830043,185-032 CHELSEA STREET
2253,-73.9219289473,40.7203740442,57-003 48 STREET
2254,-73.8676391687,40.7042202726,47-036 81 STREET
2255,-73.83684987,40.7132731947,30 DEEPDENE ROAD
2256,-73.749984198,40.77740318,245 BEVERLY ROAD
2257,-73.8401522508,40.7116896799,236 GREENWAY SOUTH
2258,-73.7468543638,40.7740626941,4 OAK LANE
2259,-73.8970026474,40.6341648616,8 SCHENCK PLACE
2260,-73.8447678305,40.7181609556,19 GREENWAY TERRACE
2261,-73.8249462956,40.7908275491,7 9 AVENUE
2262,-73.8640828496,40.852047827,2060 ANTIN PLACE
2263,-73.8554325493,40.8593537185,2245 ESPLANADE
2264,-73.8569357759,40.8083847144,1628 UNDERHILL AVENUE
2265,-73.8285617561,40.7905651272,34 NORTH DRIVE
2266,-73.7537836723,40.7764513305,12 WESTMORELAND PLACE
2267,-73.73778174,40.7685253019,43-044 MARATHON PARKWAY
2268,-73.8621080009,40.6774467376,106-12 RUBY STREET
2269,-73.8481852789,40.814175595,325 HOWE AVENUE
2270,-73.8403090314,40.7139824387,84 75 ROAD
2271,-73.8458602981,40.7195852387,6 BURNS STREET
2272,-73.7499769657,40.7759975145,229 HOLLYWOOD AVENUE
2273,-73.7477964732,40.7756553387,315 ARLEIGH ROAD
2274,-73.7504510389,40.7808367835,333 KENMORE ROAD
2275,-73.8573458436,40.8092514864,1518 UNDERHILL AVENUE
2276,-73.8464873401,40.7187469798,30 TENNIS PLACE
2277,-73.9072431314,40.6441581532,5 ROSE STREET
2278,-73.7464846953,40.7739628211,6 OAK LANE
2279,-73.8285178902,40.7917280592,28 7 AVENUE
2280,-73.9071355294,40.6092454758,99 EAST 66 STREET
2281,-73.8423032647,40.7122099451,61 INGRAM STREET
2282,-73.8388212441,40.7236886052,70-001 113 STREET
2283,-73.8643603206,40.6821896462,7416 95 AVENUE
2284,-73.7786703798,40.717511409,185-041 CHELSEA STREET
2285,-73.8475263719,40.718881728,64 DARTMOUTH STREET
2286,-73.8651656132,40.682267409,48 FORBELL STREET
2287,-73.8385457239,40.7149593217,86 BEECHKNOLL ROAD
2288,-73.8391407662,40.7163010712,208 BURNS STREET
2289,-73.7880643366,40.7870520295,13-032 LORI DRIVE
2290,-73.9359259641,40.5833715755,11 SHALE STREET
2291,-73.8026963341,40.7713995554,161-019 BAYSIDE LANE
2292,-73.7469687743,40.7761825745,340 HOLLYWOOD AVENUE
2293,-73.8372604339,40.7137261595,24 UNDERWOOD ROAD
2294,-73.7389765323,40.7536045414,63-047 DOUGLASTON PARKWAY
2295,-73.9604499504,40.5826802942,9 BRIGHTON 8 COURT
2296,-73.9654849735,40.5794826493,53 BRIGHTON 2 PATH
2297,-73.9613085946,40.5810625545,29 BRIGHTON 7 COURT
2298,-73.8003218345,40.7826077331,163-049 WILLETS POINT BOULEVARD
2299,-73.8292692859,40.7906992631,40 141 STREET
2300,-73.9871635528,40.582773972,133 BAY 53 STREET
2301,-73.8558385062,40.8083592796,7 BANES COURT
2302,-73.7501190123,40.7780837976,303 GROSVENOR STREET
2303,-73.987228814,40.5834839964,153 BAY 52 STREET
2304,-73.8417569058,40.7127144458,163 GREENWAY SOUTH
2305,-73.749701322,40.5985571172,9 OSTEND PLACE
2306,-73.8395520453,40.7115101814,63 WENDOVER ROAD
2307,-73.8317170728,40.7110857381,124 82 AVENUE
2308,-73.7395088267,40.7535507441,63-055 DOUGLASTON PARKWAY
2309,-73.8492151107,40.8142337408,313 TORRY AVENUE
2310,-73.9186240183,40.7781817774,106 23 AVENUE
2311,-73.8476213885,40.8134157157,68 HOWE AVENUE
2312,-73.7300716175,40.6644212426,248-020 HOOK CREEK BOULEVARD
2313,-73.8424371865,40.7150111093,106 ASCAN AVENUE
2314,-73.9158683458,40.7762788363,184 23 AVENUE
2315,-73.8297229691,40.7119555132,103 82 AVENUE
2316,-73.746274408,40.7770073623,366 MANOR ROAD
2317,-73.8388208422,40.7154868438,12 75 ROAD
2318,-74.105880297,40.6244917686,97 WHITEWOOD AVENUE
2319,-73.747042384,40.7768910738,348 MANOR ROAD
2320,-73.8426315097,40.7127177429,42 INGRAM STREET
2321,-73.8634860954,40.6804716549,435 DREW STREET
2322,-74.1075365185,40.5918009281,220 FOUR CORNERS ROAD
2323,-74.1514947278,40.6148871191,442-01 CASWELL AVENUE
2324,-74.1511081136,40.6145927456,426-01 CASWELL AVENUE
2325,-74.1514891531,40.6140911379,419-01 WILLOW ROAD EAST
2326,-74.1524301395,40.614308045,441-01 WILLOW ROAD EAST
2327,-74.152108589,40.6134824405,469-01 WILLOW ROAD EAST
2328,-74.152115007,40.6135546582,467-01 WILLOW ROAD EAST
2329,-74.1509296249,40.612688063,503-01 WILLOW ROAD EAST
2330,-74.1517043402,40.6127100848,515-02 WILLOW ROAD EAST
2331,-74.1693874676,40.6367901148,108 MACORMAC PLACE
2332,-74.1652461462,40.6004698232,56 AMSTERDAM PLACE
2333,-74.1505895058,40.5493684153,25 NELSON AVENUE
2334,-74.101750588,40.5611612625,171 CEDAR GROVE COURT
2335,-74.1390120975,40.571019443,114 ARDSLEY STREET
2336,-74.2220610025,40.536653529,56 ROBIN COURT
2337,-74.1847600099,40.5640591346,33 AMANDA COURT
2338,-74.1856307564,40.5639923779,36 AMANDA COURT
2339,-74.1994748586,40.553493515,95 LOMBARD COURT
2340,-74.1844717454,40.5935410572,67 SIMMONS LOOP
2341,-73.8355904439,40.7132682422,394 BURNS STREET
2342,-73.8660099847,40.6825411986,339 ELDERT LANE
2343,-73.8363547384,40.7140036466,350 BURNS STREET
2344,-73.8397837085,40.7167436637,184 BURNS STREET
2345,-73.7490292679,40.7740386131,235 RIDGE ROAD
2346,-73.8366481823,40.7142836464,336 BURNS STREET
2347,-73.8635523851,40.6795446886,97-56 DREW STREET
2348,-73.8911611742,40.7023745865,2589 CENTRAL AVENUE
2349,-73.7523744505,40.7716882025,205 38 ROAD
2350,-73.8386347337,40.715033072,80 BEECHKNOLL ROAD
2351,-73.8445065249,40.7168422344,81 GREENWAY TERRACE
2352,-73.9066572619,40.7092292096,555 GRANDVIEW AVENUE
2353,-73.7478041052,40.770863403,34 CHERRY STREET
2354,-73.8400425102,40.7131215023,37 SHORTHILL ROAD
2355,-73.9130560655,40.7135050318,20-097 NURGE AVENUE
2356,-73.8127977965,40.7590135764,129 BEECH AVENUE
2357,-73.8905351852,40.702263095,2602 CENTRAL AVENUE
2358,-73.8548079192,40.809764869,29 GLENZ ESTATE
2359,-74.0032620759,40.5760349892,38 WEST 37 STREET
2360,-74.0032334393,40.5758755691,32 WEST 37 STREET
2361,-73.8310555547,40.712024539,117 81 AVENUE
2362,-73.9686206366,40.7751231802,74-001 EAST DRIVE
2363,-73.8693663935,40.8218656255,60 CLASON POINT LANE
2364,-73.9646432988,40.579378362,14 BRIGHTON 3 PLACE
2365,-73.8469014525,40.716275221,71-002 OLIVE PLACE
2366,-73.748891474,40.7723827602,217 38 ROAD
2367,-73.8802123599,40.7049549742,2901 CENTRAL AVENUE
2368,-73.8458946652,40.7179561307,46 71 AVENUE
2369,-73.8478240157,40.7173917523,27 EXETER STREET
2370,-73.9075363881,40.7097497653,501 GRANDVIEW AVENUE
