shapeid,x,y,address
3588,-73.7526115145,40.7812565538,10-008 shore road
3589,-73.7467345098,40.7733421057,310 forest road
3590,-73.7821037349,40.7348870537,188-045 71st crescent
3591,-73.8695637645,40.8216509646,54 clason point lane
3592,-73.8292044342,40.7059973406,267 brevoort street
3593,-73.960340207,40.5808779437,31 brighton 8th place
3594,-73.8690047247,40.8216802144,42 clason point lane
3595,-73.9628810697,40.579936766,14 brighton 5th place
3596,-73.8696692987,40.8220630478,64 clason point lane
3597,-73.8481115113,40.7170661895,44 fleet street
3598,-73.7522090914,40.7756182954,111 hollywood avenue
3599,-73.737882107,40.7699821736,9 cornell lane
3600,-73.7511286393,40.7764994371,203 manor road
3601,-73.8376221783,40.7138313194,31 underwood road
3602,-73.7434756611,40.7614169976,12 carolina road
3603,-73.749531815,40.7736414315,212 ridge road
3604,-73.7510975923,40.774408901,135 park lane
3605,-73.7530107834,40.7803410917,902 shore road
3606,-73.7520125377,40.7746570449,104 arleigh road
3607,-73.7496762486,40.7731226759,201 forest road
3608,-73.9657545304,40.5800197506,44 brighton 2nd place
3609,-73.9658544187,40.5777849018,3039 brighton 1st path
3610,-73.9638789796,40.5805093656,44 brighton 4th court
3611,-73.9640176685,40.5804821279,43 brighton 4th court
3612,-73.9658923703,40.5778942541,37 brighton 1st path
3613,-73.9658282539,40.5773437465,45 brighton 1st path
3614,-74.0050501919,40.6554756307,140 35th street
3615,-73.9129439598,40.8964304106,4 spaulding lane
3616,-73.9661631201,40.5784140033,8 brighton 1st court
3617,-73.7538454411,40.7760475433,7 manor road
3618,-73.9401468435,40.7579825281,12-011 38th avenue
3619,-74.102308994,40.5614352951,141 cedar grove court
3620,-73.9078279428,40.7099254225,491 grandview avenue
3621,-73.8569240223,40.8068456483,809 cornell avenue
3622,-73.7525528939,40.7777097872,104 grosvenor street
3623,-73.8687271883,40.8214557127,36 clason point lane
3624,-73.7459333185,40.775669971,358 arleigh road
3625,-73.9400057809,40.8512018749,854 west 181st street
3626,-73.9667203689,40.5770298904,70 brighton 1st lane
3627,-73.7822547392,40.7351653437,188-045 71st crescent
3628,-73.868663673,40.8215246652,38 clason point lane
3629,-73.9637044208,40.5795193865,11 brighton 4th place
3630,-73.7485447027,40.7787529332,356 warwick avenue
3631,-73.8573526771,40.8091707043,1519 underhill avenue
3632,-73.9728990843,40.5939532563,104 village road south
3633,-73.9638448272,40.5804375321,37 brighton 4th court
3634,-74.1249163151,40.5754811854,3096 dorothea place
3635,-73.8492459691,40.8143575276,317 torry avenue
3636,-73.8466675437,40.7185280022,44 tennis place
3637,-73.8403475642,40.7138020672,8 shorthill road
3638,-73.7479281562,40.7739066118,262 ridge road
3639,-74.1183915492,40.5543775521,533 merkel place
3640,-73.9358183972,40.583802518,3 shale street
3641,-73.8463721984,40.7866555243,4 beech court circle
3642,-73.966283774,40.5771288817,73 brighton 1st lane
3643,-73.9641521541,40.5804530142,42 brighton 4th court
3644,-73.9281395685,40.8125877022,5 canal place
3645,-73.9641041012,40.5803702187,406 brighton 4th court
3646,-73.8424128396,40.7180702064,10 holder place
3647,-73.9125498079,40.8321963141,1201 findlay avenue
3648,-73.9125645287,40.8326425384,1205 findlay avenue
3649,-73.8269328869,40.7928811942,80 malba drive
3650,-73.9727037783,40.5939404963,102 village road south
3651,-74.1026780878,40.56161065,127 cedar grove court
3652,-73.8280180423,40.7064858625,159 cuthbert road
3653,-73.9586517393,40.5803884481,98 brighton 10th street
3654,-73.7507818838,40.7786964456,301 warwick avenue
3655,-73.7470392511,40.7754918788,330 arleigh road
3656,-73.7468357651,40.771479792,2 240th street
3657,-73.8268465838,40.7913188532,66 malba drive
3658,-73.7520375789,40.7742396669,105 park lane
3659,-74.0061501928,40.5746164063,4024 beach 40th street
3660,-73.7517575093,40.7820756506,11-014 shore road
3661,-73.9630073529,40.5804129433,33 brighton 5th walk
3662,-73.7469998093,40.7745571914,317 ridge road
3663,-73.7822209495,40.7350945505,188-045 71st crescent
3664,-73.8037082346,40.6674967764,134-040 135th avenue
3665,-73.9876330039,40.5829317161,150 bay 53rd street
3666,-73.9640825399,40.5803746959,39 brighton 4th court
3667,-73.8292704366,40.705876863,271 brevoort street
3668,-73.744097216,40.7323112049,221-085 manor road
3669,-73.7441470333,40.7323094976,221-083 manor road
3670,-73.8068089777,40.8221640471,14 harding avenue
3671,-73.7491335892,40.7714835952,9 hillcrest avenue
3672,-73.9085975148,40.7123548326,61-019 tonsor street
3673,-73.8477357507,40.8138996986,322 howe avenue
3674,-73.9134780036,40.7461689756,50-021 51st street
3675,-73.7457872203,40.7711835802,328 cherry street
3676,-73.9051776984,40.7081052948,620 grandview avenue
3677,-73.8397857036,40.7111462155,256 greenway south
3678,-73.7544594854,40.7769830475,406 shore road
3679,-73.7866304569,40.6675004474,151-020 baisley boulevard
3680,-73.9614297023,40.580945715,25 brighton 7th court
3681,-73.966280829,40.5778155302,51 brighton 1st place
3682,-73.7820971772,40.7348733165,188-045 71st crescent
3683,-74.0399572068,40.621929101,9000 shore road
3684,-73.8377222577,40.714365709,8 76th road
3685,-73.9663288459,40.5780757193,35 brighton 1st walk
3686,-73.8436352271,40.7174698607,62 greenway terrace
3687,-73.7432421376,40.7614491317,14 carolina road
3688,-73.7822986927,40.7352965622,188-045 71st crescent
3689,-73.9048839797,40.7486575987,37-053 58th street
3690,-73.8254891195,40.7924300208,6 7th avenue
3691,-74.0774656449,40.626702536,111 canal street
3692,-73.7471193131,40.7736180869,303 forest road
3693,-73.7493826894,40.7698730692,1 40th avenue
3694,-73.7478554666,40.7719155985,128 prospect avenue
3695,-73.7467873907,40.7729168247,309 38th road
3696,-73.8891765665,40.651863648,35 flatlands avenue
3697,-73.9613144987,40.5809708127,24 brighton 7th court
3698,-74.0049035672,40.6553887461,146 35th street
3699,-73.8360845193,40.7080663676,140 audley street
3700,-73.7448739342,40.7710650701,11 stuart lane
3701,-73.8067009349,40.8221730248,15 harding avenue
3702,-73.8253407437,40.7913144852,8 north drive
3703,-73.9611798459,40.5807185357,14 brighton 7th walk
3704,-73.8373704957,40.7140303044,11 underwood road
3705,-73.9658120675,40.5776916773,3043 brighton 1st path
3706,-73.9660221611,40.5778715073,40 brighton 1st path
3707,-73.9479498141,40.7648414046,8 river road
3708,-73.9476687309,40.764959674,2 river road
3709,-73.835150439,40.7086278412,128 audley street
3710,-73.7546156306,40.7764238282,310 shore road
3711,-73.9657732952,40.5775801176,34 brighton 1st path
3712,-73.9660931361,40.5772809218,46 brighton 1st place
3713,-73.7485508026,40.7738173209,236 ridge road
3714,-73.7458982464,40.7733558669,336 forest road
3715,-73.8287261296,40.7070441372,251 brevoort street
3716,-73.7499162691,40.7718501393,8 38th road
3717,-73.7478461228,40.7763399377,321 hollywood avenue
3718,-73.7465816727,40.7744415074,306 ridge road
3719,-73.7484768222,40.77127746,2 hillcrest avenue
3720,-73.8694331164,40.8218130819,58 clason point lane
3721,-73.9603575708,40.5810837935,27 brighton 8th place
3722,-73.9315087177,40.6945374978,1072 malcolm x boulevard
3723,-73.806294971,40.8222066261,19 harding avenue
3724,-73.9628611371,40.5803593615,27 brighton 5th walk
3725,-73.7467472883,40.7717578608,8 circle road
3726,-73.7439275362,40.7616285551,9 carolina road
3727,-73.7822921892,40.735272593,188-045 71st crescent
3728,-74.1022545083,40.561408489,145 cedar grove court
3729,-73.8378695322,40.7142413325,12 overhill road
3730,-73.9604232066,40.5804095273,8 brighton 8th place
3731,-73.7482013395,40.7730522075,240 forest road
3732,-73.7482775928,40.7708116979,26 39th avenue
3733,-73.9137541585,40.645186155,8719 avenue d
3734,-73.8658953768,40.6820869046,369 eldert lane
3735,-73.7509770796,40.7737094734,129 ridge road
3736,-73.965521345,40.5797562155,55 brighton 2nd walk
3737,-73.7501527035,40.7773624538,237 beverly road
3738,-74.0042032697,40.6549670492,172 35th street
3739,-73.8281748894,40.7066197089,157 cuthbert road
3740,-73.7472432348,40.7718911748,19 circle road
3741,-73.7436929456,40.7613674076,8 carolina road
3742,-73.7514440604,40.7726483917,4 ardsley road
3743,-73.8619712798,40.6769484301,106-32 ruby street
3744,-73.9575897079,40.5818980055,61 brighton 10th street
3745,-73.9124835299,40.8327785944,1203 findlay avenue
3746,-73.9664297638,40.5770962195,72 brighton 1st lane
3747,-73.9192150791,40.7216900119,56-071 49th street
3748,-73.7822433713,40.7351415261,188-045 71st crescent
3749,-73.9661139623,40.5792101162,30 brighton 2nd place
3750,-73.7439408335,40.7323165654,221-091 manor road
3751,-73.8158369496,40.8454553737,100 outlook avenue
3752,-73.8158197228,40.8455201555,102 outlook avenue
3753,-73.8157508044,40.84556139,104 outlook avenue
3754,-73.8156487103,40.8456306242,106 outlook avenue
3755,-73.8158809026,40.8459002662,206 outlook avenue
3756,-73.8161489668,40.8457817769,200 outlook avenue
3757,-73.8160653278,40.8457962625,202 outlook avenue
3758,-73.8159945325,40.8458418034,204 outlook avenue
3759,-73.8155454392,40.8456893766,110 outlook avenue
3760,-73.8154919548,40.8457628438,112 outlook avenue
3761,-73.8153973068,40.8458128829,114 outlook avenue
3763,-73.8152113955,40.8459239409,120 outlook avenue
3762,-73.8153448373,40.8458500628,116 outlook avenue
3764,-73.8149548735,40.8460440082,126 outlook avenue
3765,-73.8156998076,40.8460384697,212 outlook avenue
3766,-73.8156219483,40.8460843884,214 outlook avenue
3767,-73.81554856,40.8461246853,216 outlook avenue
3768,-73.8154172887,40.8462043469,220 outlook avenue
3769,-73.8151661851,40.8463338697,226 outlook avenue
3770,-73.9123167602,40.5642570555,614 bayside
3771,-73.8909785049,40.5669646532,99 hillside avenue rockaways
3772,-73.8129826406,40.5884765637,4 beach 88th street
3773,-73.8128612101,40.5885153276,6 beach 88th street
3774,-73.9122166072,40.5642396778,615 bayside
3775,-73.8153103072,40.8462352914,222 outlook avenue
3776,-73.8129235158,40.5886604799,12 beach 88th street
3777,-73.8130777226,40.5886495881,10 beach 88th street
3778,-73.815781597,40.8459613653,210 outlook avenue
3779,-73.7252846241,40.6545159562,148-033 hook creek boulevard
3780,-73.8129997283,40.5886505892,5 beach 88th street
3781,-73.815111312,40.8459375188,122 outlook avenue
3782,-73.7252334275,40.6543887394,148-037 hook creek boulevard
3783,-73.8128328714,40.588704824,13 beach 88th street
3784,-73.8128264591,40.5886397787,9 beach 88th street
3785,-73.8127298989,40.5886913438,14 beach 88th street
3786,-73.7253177219,40.6546246715,148-031 hook creek boulevard
3787,-73.8781737033,40.7058953382,1-032 73rd street
3788,-73.8127203356,40.5885685005,15 beach 88th street
3789,-73.7274743397,40.732525806,238-010 hillside avenue bellerose
3790,-73.8909002893,40.5669538901,98 hillside avenue rockaways
3791,-73.832319564,40.6561691038,14 bayview avenue
3792,-73.8646958088,40.8515439405,2040 antin place
3793,-73.9946778133,40.6581097632,500 25th street
3794,-73.7727606784,40.6822167848,121-030 172nd street
3795,-73.7726856022,40.6821119172,121-028 172nd street
3796,-73.9526864344,40.5775542752,5 oriental court
3797,-73.8150596906,40.8459885684,124 outlook avenue
3798,-73.8152653707,40.8462897843,224 outlook avenue
3799,-73.9088938374,40.8148888125,605 pontiac place
3800,-73.7504406272,40.7734585285,144 center drive
3801,-73.7504503184,40.7734933936,144 ridge road
3802,-73.8677247089,40.9027988109,4452 van cortlandt park east
3803,-73.7421509897,40.7381739475,229-018 230th street
3804,-73.7421033108,40.7379889896,229-24 230th street
3805,-73.7421302862,40.7381179409,229-020 230th street
3806,-73.7422974511,40.7376621906,78-029 cloverdale boulevard
3807,-73.7422239345,40.7376781538,78-027 cloverdale boulevard
3808,-73.7421462438,40.7376950254,78-025 cloverdale boulevard
3809,-73.9142044226,40.8912135827,680-009 west 246th street
3810,-73.9142028354,40.8913038728,680-008 west 246th street
3811,-73.9141624589,40.8914055789,680-007 west 246th street
3812,-73.9140117245,40.8908047727,680-006 west 246th street
3813,-73.9139464141,40.8909620822,680-005 west 246th street
3814,-73.913936767,40.8911600432,680-004 west 246th street
3815,-73.9139204002,40.891344448,680-003 west 246th street
3816,-73.9138829319,40.8914907754,680-002 west 246th street
3817,-73.9140511641,40.8917040168,680-001 west 246th street
3818,-73.8163945827,40.8405274456,3391-01 country club road
3819,-73.815447163,40.8407181624,3391-11 country club road
3820,-73.8158850093,40.8406070985,3391-07 country club road
3821,-73.9033360141,40.7662757587,48-023 brooklyn queens expressway
3822,-73.9744170311,40.7353848141,2420 fdr drive service road east
3823,-73.8277770497,40.7921318788,22 boulevard
3824,-73.7531330163,40.6820168853,132-055 ridgedale street
3825,-74.1187812599,40.5537440154,500 merkel place
3826,-73.8964093992,40.62973428,8800 seaview avenue
3827,-73.9124944201,40.8328811698,1207 findlay avenue
3828,-73.9124670541,40.8329273031,1209 findlay avenue
3829,-73.9124384369,40.8329755455,1211 findlay avenue
3830,-73.9124098645,40.8330237111,1213 findlay avenue
3831,-73.9123796696,40.8330746136,1215 findlay avenue
3832,-74.2282288874,40.5307518872,2720 veterans road west
3833,-74.2286653963,40.5287786965,2750 veterans road west
3834,-74.2293800581,40.5300435196,2722 veterans road west
3835,-73.869910239,40.8218025348,72 clason point lane
3837,-74.0285076314,40.6106114864,111 white avenue
3838,-73.8488488968,40.7369868806,62-020 colonial avenue
3839,-73.8488102426,40.7372354758,62-030 colonial avenue
3840,-74.0106435116,40.7329109118,389 west street
3841,-74.082763673,40.6325406022,11 nixon avenue
3842,-73.7714882156,40.7251198626,196-003 grand central parkway
3843,-73.9355608212,40.5778144425,2001 oriental boulevard
3844,-74.0276193058,40.6118883736,114 white avenue
3845,-74.1620434557,40.5934781111,2191 richmond avenue
3846,-74.027970921,40.6085585989,123 general lee avenue
3847,-73.8195008866,40.7100971733,85-012 main street
3848,-73.8970350112,40.588092974,5031 flatbush avenue
3836,-74.0286542496,40.6104735515,115 white avenue
